country,region,year,"Agriculture, value added (% of GDP)",Agricultural land (% of land area),CO2 emissions (kg per 2005 PPP $ of GDP),Forest area (sq. km),"Proportion of the population using improved drinking water sources, total",Sulfur Emission per person (kg/year),Total sulfur emission (kilotonnes/year),Agricultural water withdrawal as % of total water withdrawal (%),Forest coverage (%),Forest land (ha),Forest plantation area (ha),"Proportion of the population using improved drinking water sources, rural","Proportion of the population using improved drinking water sources, urban",Industrial water withdrawal as % of total water withdrawal (%),Municipal water withdrawal as % of total withdrawal (%),Municipal water withdrawal per capita (m3/inhab/yr),Primary forest land (ha),Total water withdrawal per capita (m3/inhab/yr),Total water withdrawal (summed by sector) (10^9 m3/yr),Water resources: total internal renewable per capita (m3/inhab/yr),Water resources: total renewable per capita (actual) (m3/inhab/yr),Wood products removal (m3),Surface area (sq. km)
Mauritius,Eastern Africa,1939,NA,NA,NA,NA,NA,107.0453,43.7815410606219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1940,NA,NA,NA,NA,NA,99.03695,40.7041861699839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1941,NA,NA,NA,NA,NA,101.63,41.9731843733177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1942,NA,NA,NA,NA,NA,103.1044,42.7883072941404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1943,NA,NA,NA,NA,NA,102.9308,42.9221345198451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1944,NA,NA,NA,NA,NA,99.51973,41.6987674761594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1945,NA,NA,NA,NA,NA,96.29271,41.3460009410549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1946,NA,NA,NA,NA,NA,91.08841,40.0567380523856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1947,NA,NA,NA,NA,NA,94.03658,42.3291580053017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1948,NA,NA,NA,NA,NA,106.9577,49.2554402010943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1949,NA,NA,NA,NA,NA,108.2838,50.9899303045549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1950,NA,NA,NA,NA,NA,110.7331,53.2924990931461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1951,NA,NA,NA,NA,NA,61.35891,30.593121687106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1952,NA,NA,NA,NA,NA,62.5119,32.2908951746229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1953,NA,NA,NA,NA,NA,58.67974,31.4556877322872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1954,NA,NA,NA,NA,NA,53.57501,29.6793253169889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1955,NA,NA,NA,NA,NA,20.41818,11.6724414805786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1956,NA,NA,NA,NA,NA,42.77324,25.311665405368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1957,NA,NA,NA,NA,NA,36.2074,22.0798547365475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1958,NA,NA,NA,NA,NA,36.73453,23.056795661872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1959,NA,NA,NA,NA,NA,25.12246,16.2118497370701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1960,NA,NA,NA,NA,NA,5.194823,3.4453574559701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1961,NA,48.768473,NA,NA,NA,9.991775,6.8072365640235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040
Mauritius,Eastern Africa,1962,NA,49.261084,NA,NA,NA,4.90095,3.43564437325213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939.1613,3939.1613,NA,2040
Mauritius,Eastern Africa,1963,NA,49.261084,NA,NA,NA,3.336074,2.38576015213762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040
Mauritius,Eastern Africa,1964,NA,49.261084,NA,NA,NA,3.186207,2.34562814468102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040
Mauritius,Eastern Africa,1965,NA,49.753695,NA,NA,NA,3.073671,2.32224441284991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040
